"docketId","docketType","lastModifiedDate","agencyId","title","objectId"
"EPA-R05-OAR-2006-0545","Rulemaking","2011-06-12T21:38:16Z","EPA","Ohio's VOC Emission Control Measures to Replace the E-Check Program in the Cincinnati and Dayton areas","0b000064801896d3"
"EPA-R05-OAR-2006-0560","Rulemaking","2011-06-12T21:38:16Z","EPA","Ohio HMIWI Rules","0b0000648018c354"
"EPA-R05-OAR-2006-0779","Rulemaking","2011-06-12T21:38:17Z","EPA","Wisconsin PSD permit authority revision","0b000064801c36f4"
"EPA-R05-OAR-2007-0293","Rulemaking","2011-06-12T21:38:18Z","EPA","Indiana rules concerning VOC emissions from fuel grade ethanol production operations (326 IAC 8-5-1 and 326 IAC 8-5-6)","0b000064802201bb"
"EPA-R05-OAR-2007-0024","Rulemaking","2011-06-12T21:38:18Z","EPA","Michigan NOx SIP Call Phase II Rules","0b000064801f3dac"
"EPA-R06-OAR-2006-1028","Rulemaking","2011-06-12T21:38:18Z","EPA","LA015 Louisiana Clean Air Act Section 111(d) Plan for Coal-Fired Electrical Steam Generation Units (Clean Air Mercury Rule [CAMR]), submitted to EPA October 25, 2006 (LA-91)","0b000064801f0d1f"
"EPA-R05-OAR-2007-0292","Rulemaking","2011-06-12T21:38:18Z","EPA","Holy Cross (St. Mary's) IN SIP Revision","0b00006480220199"
"EPA-R05-OAR-2007-0519","Rulemaking","2011-06-12T21:38:19Z","EPA","Michigan CAIR submittal","0b00006480253f0b"
"EPA-R06-OAR-2007-0528","Rulemaking","2011-06-12T21:38:19Z","EPA","TX067 Texas Revisions to the Houston- Galveston-Brazoria Area Eight-Hour Ozone Reasonable Further Progress State Implementation Plan, submitted to EPA June 13, 2007 (TX-247, HGB RFP)","0b00006480254191"
"EPA-R05-OAR-2008-0240","Rulemaking","2011-06-12T21:38:20Z","EPA","Rochester Public Utilities, Cascade Creek Facility, Minnesota SO2 SIP Revision","0b000064803fef7d"
"EPA-R08-OAR-2007-1027","Rulemaking","2011-06-12T21:38:20Z","EPA","State of Colorado. Common Provision and Reg 3:  New Source Review - revisions to volatile Organic compound definition; list of hazardous air pollutants; technical corrections   08/3/2007 submittal","0b000064802f8851"
"EPA-R06-RCRA-2008-0755","Rulemaking","2011-06-12T21:38:22Z","EPA","Texas Part 271 Final Authorization of State Hazardous Waste Management Program Revisions","0b000064807317b1"
"EPA-R05-OAR-2009-0118","Rulemaking","2011-06-12T21:38:23Z","EPA","Indianapolis Power and Light PM SIP revision","0b000064808521f5"
"EPA-R05-OAR-2009-0731","Rulemaking","2011-06-12T21:38:24Z","EPA","Wisconsin PM 2.5 Standards","0b00006480a25007"
"EPA-R05-OAR-2010-0477","Rulemaking","2011-06-12T21:38:25Z","EPA","Allegan County, Michigan 8-hour Ozone Redesignation and Maintenance Plan","0b00006480af398e"
"EPA-R05-OAR-2007-0155","Rulemaking","2011-06-12T21:38:26Z","EPA","Ohio Transportation Conformity Revisions; OAC 3745-101","0b00006480206451"
"EPA-R06-OAR-2005-TX-0029","Rulemaking","2011-06-12T21:42:44Z","EPA","TX035 Texas G.H.4.  Discrete Emission Credit Banking and Trading (DERC) Rules,  Chapter 101, General Rules, §§101.370 to 101.379.","0b000064800a75e1"
"EPA-R08-OAR-2005-UT-0007","Rulemaking","2011-06-12T21:42:44Z","EPA","Approval and Promulgation of Air Quality Implementation Plans; State of Utah; Administrative Procedures.","0b000064800a7610"
"EPA-R05-OAR-2005-IL-0001","Rulemaking","2011-06-12T21:42:44Z","EPA","Formel Industries, Petition for Adjusted Standard","0b000064800a7662"
"EPA-R06-OAR-2004-TX-0006","Rulemaking","2011-06-12T21:42:45Z","EPA","TX005 Texas Chapter 116: Control of Air Pollution by Permits for New Construction or Modification","0b000064800a9c00"
"EPA-R06-OAR-2005-AR-0001","Rulemaking","2011-06-12T21:42:45Z","EPA","AR001  Revisions to Regulation 19, Regulations of the Arkansas Plan of Implementation for Air Pollution Control; new Regulation 31, Nonattainment New Source Review Requirement; and Petition for Downward Reclassification for Crittenden County, Arkansas.","0b000064800a9775"
"EPA-R05-OAR-2007-1045","Rulemaking","2011-06-12T21:42:45Z","EPA","Minnesota SO2 revision for Olmsted Waste to Energy facility in Rochester","0b000064802fb8f0"
"EPA-R05-OAR-2007-1044","Rulemaking","2011-06-12T21:42:45Z","EPA","Illinois 1-hr Ozone Finding of Attainment for the Chicago area","0b000064802fb8c2"
"EPA-R08-OAR-2005-UT-0003","Rulemaking","2011-06-12T21:42:45Z","EPA","Approval and Promulgation of Air Quality Implementation Plans; State of Utah; Ogden City Revised Carbon Monoxide Maintenance Plan and Approval of Related Revisions.","0b000064800a791e"
"EPA-R08-OAR-2005-SD-0001","Rulemaking","2011-06-12T21:42:45Z","EPA","Approval and Promulgation  of Air Quality Implementation Plans; Revised Format for Materials Being Incorporated by Reference for South Dakota.  Final Rule; notice of administrative change.","0b000064800a7c26"
"EPA-R05-OAR-2005-WI-0003","Rulemaking","2011-06-12T21:42:46Z","EPA","Wisconsin; General and Registration Permit Programs SIP Revision","0b000064800a722b"
"EPA-R08-OAR-2004-CO-0003","Rulemaking","2011-06-12T21:42:46Z","EPA","Approval and Promulgation of Air Quality Implementation Plans; State of Colorado; Longmont Revised Carbon Monoxide Maintenance Plan","0b000064800a843d"
"EPA-R05-OAR-2005-OH-0005","Rulemaking","2011-06-12T21:42:46Z","EPA","Ohio PM Regulations Addressing Industry Appeals of 1991 Regulations","0b000064800a728b"
"EPA-R08-OAR-2005-UT-0002","Rulemaking","2011-06-12T21:42:51Z","EPA","Approval and Promulgation of Air Quality Implementation Plans; State of Utah; Salt Lake City Revised Carbon Monoxide Maintenance Plan and Approval of Related Revisions.","0b000064800a7a30"
"EPA-R06-OAR-2006-0016","Rulemaking","2011-06-12T21:43:01Z","EPA","TX043 Texas Chapter 114, Revisions for Exemption to Reid Vapor Pressure (RVP) Gas Requirements, submitted to EPA October 4, 2001  (TX-143, 4-45).","0b00006480109cc3"
"EPA-R05-OAR-2006-0046","Rulemaking","2011-06-12T21:43:01Z","EPA","Allen/Stark/Belmont Counties Ohio 8-hour Ozone Redesignation","0b000064801156cc"
"EPA-R05-OAR-2006-0052","Rulemaking","2011-06-12T21:43:01Z","EPA","Cuyahoga County, Ohio, CO Maintenance Plan Update","0b00006480116613"
"EPA-R05-OAR-2006-0436","Rulemaking","2011-06-12T21:43:02Z","EPA","Illinois; Ford Motor Company Adjusted Standard","0b0000648016db34"
"EPA-R05-OAR-2006-0546","Rulemaking","2011-06-12T21:43:03Z","EPA","Amendments to Ohio SO2 Limits in Administrative Code Chapter 3745-18","0b000064801896df"
"EPA-R05-OAR-2006-0474","Rulemaking","2011-06-12T21:43:03Z","EPA","Lake and Porter Counties, Indiana 8-hour Ozone Redesignation","0b00006480173d97"
"EPA-R05-OAR-2006-0540","Rulemaking","2011-06-12T21:43:03Z","EPA","Indiana NOx SIP Call Phase II Rule","0b000064801896a3"
"EPA-R05-OAR-2006-0399","Rulemaking","2011-06-12T21:43:03Z","EPA","Allen County, Indiana 8-hour Ozone Redesignation","0b000064801654de"
"EPA-R05-OAR-2007-0140","Rulemaking","2011-06-12T21:43:05Z","EPA","Indiana Abbreviated CAIR SIP","0b000064801fca64"
"EPA-R06-OAR-2006-0988","Rulemaking","2011-06-12T21:43:05Z","EPA","TX054 Texas Revisions to 30 TAC Chapter 114, Control of Air Pollution from Motor Vehicles, submitted to EPA May 15, 2006 (TX-232, 4-64), October 10, 2006 (TX-234, 4-66), January 17, 2008 (TX-256, 4-72), and February 28, 2008 (TX-259, 4-73)","0b000064801e8fd4"
"EPA-R05-OAR-2007-0192","Rulemaking","2011-06-12T21:43:06Z","EPA","Michigan Consumer Products Rule - R336.1660 and R336.1661","0b0000648020c0fa"
"EPA-R06-OAR-2007-0554","Rulemaking","2011-06-12T21:43:07Z","EPA","TX068 Texas Request that the Houston-Galveston-Brazoria Area be Bumped Up from Moderate to Serious, Submitted by Governor of Texas to EPA Administrator June 15, 2007 (TX-248, HGB Bump-Up)","0b00006480259a9d"
"EPA-R05-OAR-2007-1177","Rulemaking","2011-06-12T21:43:07Z","EPA","Indiana Particulate Matter Emission Limits","0b00006480377d0d"
"EPA-R08-OAR-2007-1035","Rulemaking","2011-06-12T21:43:08Z","EPA","Colorado Interstate Transport of Pollution Revisions for the 1997 8-Hour Ozone NAAQS: Section 110(a)(2)(D)(i) ""Interference with Maintenance"" Requirement.","0b000064802f8909"
"EPA-R06-OAR-2007-0651","Rulemaking","2011-06-12T21:43:08Z","EPA","LA018 Louisiana Clean Air Interstate Rule (CAIR) Nitrogen Oxides (NOx) Trading Program (LA-96)","0b0000648026c0c3"
"EPA-R05-OAR-2007-1096","Rulemaking","2011-06-12T21:43:09Z","EPA","Illinois Subpart X: Voluntary NOx Emissions Reduction Program","0b0000648035e81f"
"EPA-R05-OAR-2008-0239","Rulemaking","2011-06-12T21:43:10Z","EPA","Minnesota SO2 SIP Revision for Federal Cartridge Company and Hoffman Enclosures","0b000064803fef5d"
"EPA-R05-OAR-2008-0684","Rulemaking","2011-06-12T21:43:15Z","EPA","Ohio Revisions to PM Standards OAC 3745-17","0b000064806f091a"
"EPA-R05-OAR-2008-0938","Rulemaking","2011-06-12T21:43:20Z","EPA","Michigan PSD Rules (Part 18)","0b00006480807b39"
"EPA-R05-OAR-2009-0732","Rulemaking","2011-06-12T21:43:23Z","EPA","Wisconsin NOx RACT","0b00006480a2500b"
"EPA-R06-OAR-2009-0656","Rulemaking","2011-06-12T21:43:24Z","EPA","NM035 New Mexico State; Interstate Transport of Pollution; Revisions to Prevention of Significant Deterioration Regulations","0b00006480a0e628"
"EPA-R05-OAR-2006-0544","Rulemaking","2011-06-12T21:43:28Z","EPA","Ohio NOx and VOC Emission Statements","0b000064801896cb"
"EPA-R05-OAR-2010-0656","Rulemaking","2011-06-12T21:43:30Z","EPA","Revision to the Cincinnati-Hamilton 1997 8-hr Ozone Maintenance Plan","0b00006480b22b67"
"EPA-R05-OAR-2010-0946","Rulemaking","2011-06-12T21:43:31Z","EPA","Illinois Exemptions from Definition of VOM","0b00006480b8677c"
"EPA-R06-OAR-2005-NM-0005","Rulemaking","2011-06-12T21:48:11Z","EPA","NM008 New Mexico: Albuquerque/Bernalillo County Air Quality Control Board Request for Updated Delegation of Federal NSPS and NESHAP Standards via Amendments to 20.11.63 NMAC (New Mexico Administrative Code), New Source Performance Standards for Stationary Sources; and 20.11.64 NMAC, Emission Standards For Hazardous Air Pollutants for Stationary Sources, Submitted to EPA March 30, 2005","0b000064800a91df"
"EPA-R05-OAR-2005-IN-0004","Rulemaking","2011-06-12T21:48:11Z","EPA","Lake County, Indiana - SO2 SIP Revision, Redesignation and Maintenance Plan","0b000064800a752a"
"EPA-R05-OAR-2005-IN-0001","Rulemaking","2011-06-12T21:48:12Z","EPA","Revision to the IN Ozone SIP for Transwheel Corporation in Huntington County, Indiana","0b000064800a75d4"
"EPA-R06-OAR-2004-NM-0002","Rulemaking","2011-06-12T21:48:12Z","EPA","NM002 New Mexico Bernalillo County 40 CFR Part 62 111(d) Negative Declarations for Sulfuric Acid Mist Emissions, Fluoride Emissions, and Total Reduced Sulfur Emissions","0b000064800aa032"
"EPA-R05-OAR-2005-IL-0003","Rulemaking","2011-06-12T21:48:12Z","EPA","Lake Calumet PM-10 Redesignation and Maintenance Plan","0b000064800a75ee"
"EPA-R06-OAR-2005-TX-0022","Rulemaking","2011-06-12T21:48:13Z","EPA","TX028 Texas: Excess Emissions During Startup, Shutdown, and Malfunction Activities","0b000064800a7bb5"
"EPA-R08-OAR-2005-UT-0001","Rulemaking","2011-06-12T21:48:17Z","EPA","Approval and Promulgation of Air Quality State Implementation Plans (SIPs); Utah; Rules Recodification.","0b000064800a7b1a"
"EPA-R05-OAR-2005-0563","Rulemaking","2011-06-12T21:48:25Z","EPA","Wisconsin Construction Permit Permanency SIP Revision","0b0000648010305c"
"EPA-R06-OAR-2006-0390","Rulemaking","2011-06-12T21:48:26Z","EPA","LA009 Louisiana, Baton Rouge Vehicle Miles Traveled (VMT) Offset Anaylsis, submitted to EPA March 22, 2005 (LA-81).","0b00006480164225"
"EPA-R05-OAR-2006-0547","Rulemaking","2011-06-12T21:48:26Z","EPA","7.0 Low Vapor Pressure Gasoline Waiver for Southeast Michigan","0b000064801896f8"
"EPA-R05-OAR-2006-0715","Rulemaking","2011-06-12T21:48:27Z","EPA","Clark and Floyd Counties Indiana (Louisville) 8-Hour Ozone Redesignation","0b000064801b84a0"
"EPA-R01-RCRA-2007-0135","Rulemaking","2011-06-12T21:48:27Z","EPA","Authorization of State Hazardous Waste Management Program Revisions; Vermont","0b000064801fc8eb"
"EPA-R05-OAR-2006-0956","Rulemaking","2011-06-12T21:48:27Z","EPA","Dayton-Springfield Ohio 8-hour Ozone Redesignation and Maintenance Plan","0b000064801e275d"
"EPA-R06-OAR-2007-0886","Rulemaking","2011-06-12T21:48:28Z","EPA","AR002 Arkansas Clean Air Interstate Rule (CAIR) SIP submitted to EPA August 10, 2007 (AR-18)","0b0000648027762c"
"EPA-R06-OAR-2007-0523","Rulemaking","2011-06-12T21:48:28Z","EPA","TX062 Texas Revisions to 30 TAC Chapter 117, Control of Air Pollution from Nitrogen Compounds: NOx Controls for Dallas-Fort Worth Area Eight-Hour Ozone Attainment Demonstration and Revisions to Residential Water Heater Rules, submitted to EPA May 30, 2007 (TX-241, 7-27)","0b0000648025415f"
"EPA-R08-OAR-2007-1032","Rulemaking","2011-06-12T21:48:29Z","EPA","Approval and Promulgation of State Implementation Plans; State of Colorado; Interstate Transport of Pollution Revisions for the 1997 8-Hour Ozone NAAQS: Section 110(a)(2)(D)(i)(I) ""Significant Contribution to Nonattainment"" Requirement.","0b000064802f88c2"
"EPA-R05-OAR-2007-0907","Rulemaking","2011-06-12T21:48:29Z","EPA","Indiana 2006 CFR Update","0b00006480279af3"
"EPA-R05-OAR-2007-0908","Rulemaking","2011-06-12T21:48:29Z","EPA","Ohio Portable Fuel Containers (OAC 3745-21-17)","0b00006480279afc"
"EPA-R05-OAR-2007-1129","Rulemaking","2011-06-12T21:48:30Z","EPA","Ohio Consumer Products Rules","0b00006480364a3b"
"EPA-R06-OAR-2010-0147","Rulemaking","2011-06-12T21:48:36Z","EPA","TX091 Texas; Revisions to the Emission Credit Banking and Trading Program, submitted to EPA October 24, 2006 (TX-229, G-83), and August 16, 2007 (TX-252, G-84)","0b00006480a8eb78"
"EPA-R08-OAR-2005-MT-0001","Rulemaking","2011-06-12T21:48:37Z","EPA","Approval and Promulgation of Air Quality Implementation Plans; State of Montana; Revisions to Administrative Rules of Montana Submitted August 25, 2004.","0b000064800a7dfb"
"EPA-R05-OAR-2009-0293","Rulemaking","2011-06-12T21:48:37Z","EPA","Marion County, IN Lead Maintenance Plan Update","0b000064809650c0"
"EPA-R05-OAR-2007-1097","Rulemaking","2011-06-12T21:48:37Z","EPA","Minnesota Dakota County Lead","0b0000648035e837"
"EPA-R08-OAR-2007-1033","Rulemaking","2011-06-12T21:48:37Z","EPA","Approval and Disapproval and Promulgation of  Air Quality Implementation Plans: Colorado; Regulation 1","0b000064802f88e0"
"EPA-R06-RCRA-2008-0756","Rulemaking","2011-06-12T21:48:38Z","EPA","New Mexico Part 271; State Hazardous Waste Management Program Revisions; Final Authorization to Administer Provisions of Used Oil Program under the Resource Conservation and Recovery Act (RCRA)","0b000064807317ca"
"EPA-R05-OAR-2008-0501","Rulemaking","2011-06-12T21:48:38Z","EPA","Indiana 2007 CFR Update","0b0000648061f46a"
"EPA-R06-OAR-2005-TX-0001","Rulemaking","2011-06-12T21:52:42Z","EPA","TX007 Texas: Revisions to Control Volatile Organic Compound Emissions from Consumer Related Sources","0b000064800a8e1d"
"EPA-R06-OAR-2004-NM-0001","Rulemaking","2011-06-12T21:52:42Z","EPA","NM001 New Mexico: Bernalillo County Negative Declaration Certification for Commercial and Industrial Solid Waste Incineration Units","0b000064800aa0e5"
"EPA-R08-OAR-2005-MT-0002","Rulemaking","2011-06-12T21:52:42Z","EPA","Approval and Promulgation of Air Quality Implementation Plans; State of Montana; Montana Emergency Episode Avoidance Plan.","0b000064800a7db0"
"EPA-R06-OAR-2005-OK-0004","Rulemaking","2011-06-12T21:52:42Z","EPA","OK004 Oklahoma State 111(d)/129 Plan for Commercial and Industrial Solid Waste Incineration Units","0b000064800a8eb8"
"EPA-R05-OAR-2004-WI-0002","Rulemaking","2011-06-12T21:52:42Z","EPA","Forest County Potawatomi Community Reservation FIP","0b000064800a766d"
"EPA-R05-OAR-2005-IN-0003","Rulemaking","2011-06-12T21:52:42Z","EPA","Credible Evidence Rule / PM Standards and Definitions / Annual CFR Reference Update","0b000064800a75aa"
"EPA-R05-OAR-2005-IN-0007","Rulemaking","2011-06-12T21:52:42Z","EPA","Dearborn County SO2 Emission Limits SIP Revision","0b000064800a74c2"
"EPA-R05-OAR-2004-MN-0002","Rulemaking","2011-06-12T21:52:43Z","EPA","Twin Cities CO Maintenance Plan Update","0b000064800a77ff"
"EPA-R05-OAR-2004-WI-0001","Rulemaking","2011-06-12T21:52:43Z","EPA","Wisconsin NOx SIP Revision","0b000064800a767d"
"EPA-R05-OAR-2004-MN-0001","Rulemaking","2011-06-12T21:52:43Z","EPA","SO2 Emission Limit for United Defense in Anoka County","0b000064800a7849"
"EPA-R05-OAR-2004-IN-0001","Rulemaking","2011-06-12T21:52:43Z","EPA","Indiana Revised Process Weight Rate Rules","0b000064800a7bf4"
"EPA-R08-OAR-2004-CO-0001","Rulemaking","2011-06-12T21:52:44Z","EPA","Approval and Promulgation of Air Quality Implementation Plans; State of Colorado; Denver Revised Carbon Monoxide Maintenance Plan","0b000064800a8599"
"EPA-R08-OAR-2005-ND-0001","Rulemaking","2011-06-12T21:52:45Z","EPA","Clean Air Act Approval and Promulgation of Air Quality Implementation Plan Revision for North Dakota; Revisions to the Air Pollution Control Rules","0b000064800a7cfd"
"EPA-R05-OAR-2006-0124","Rulemaking","2011-06-12T21:52:54Z","EPA","Recodification of Indiana PM Emission Limits","0b0000648012d2bf"
"EPA-R10-RCRA-2006-0064","Rulemaking","2011-06-12T21:52:54Z","EPA","Oregon:  Proposed Authorization of State Hazardous Waste Management Program Revision","0b0000648011a58d"
"EPA-R05-OAR-2006-0543","Rulemaking","2011-06-12T21:52:55Z","EPA","Wisconsin Definition of VOC and VOC Requirements for Yeast Manufacturing","0b000064801896c0"
"EPA-R06-OAR-2006-0570","Rulemaking","2011-06-12T21:52:55Z","EPA","NM015 New Mexico Albuquerque/ Bernalillo County Air Quality Control Board, Request for Approval of Implementation Plan for Municipal Solid Waste Landfills and concomitant Delegation of Authority for 40 CFR 60 Subparts WWW & Cc, submitted to EPA May 24, 2006 (NM-66).","0b0000648018d5dc"
"EPA-R05-OAR-2006-0276","Rulemaking","2011-06-12T21:52:55Z","EPA","Indiana Lead Smelters (Quemetco)","0b0000648014779c"
"EPA-R08-OAR-2006-0125","Rulemaking","2011-06-12T21:52:55Z","EPA","Approval and Promulgation of Air Quality Implementation Plans; Colorado; Revisions to Regulation No. 1.","0b0000648012dd83"
"EPA-R05-OAR-2006-0879","Rulemaking","2011-06-12T21:52:56Z","EPA","Ohio Open Burning Standards, OAC Chapter 3745-19","0b000064801d6f73"
"EPA-R06-OAR-2007-0252","Rulemaking","2011-06-12T21:52:57Z","EPA","TX058 Texas Clean Air Interstate Rule NOx Annual Abbreviated SIP Revision, submitted to EPA August 4, 2006 (TX-224, G-81)","0b00006480217020"
"EPA-R05-OAR-2007-0173","Rulemaking","2011-06-12T21:52:57Z","EPA","Central Indiana 8-hour Ozone Redesignation and Maintenance Plan","0b00006480209ce1"
"EPA-R05-OAR-2006-1021","Rulemaking","2011-06-12T21:52:57Z","EPA","Minnesota SO2 revision for Xcel Energy's Inver Hills facility in Dakota County","0b000064801eff15"
"EPA-R05-OAR-2007-0183","Rulemaking","2011-06-12T21:52:57Z","EPA","Illinois Emissions Reduction Market System","0b0000648020a413"
"EPA-R05-OAR-2007-0642","Rulemaking","2011-06-12T21:52:58Z","EPA","Indiana Environmental Stewardship Program","0b0000648026a9c9"
"EPA-R06-OAR-2007-0525","Rulemaking","2011-06-12T21:52:58Z","EPA","TX064 Texas Revisions to the Dallas-Fort Worth Area Reasonable Further Progress  State Implementation Plan, submitted to EPA May 30, 2007  (TX-243, DFW RFP)","0b0000648025416d"
"EPA-R06-OAR-2007-0524","Rulemaking","2011-06-12T21:52:58Z","EPA","TX063 Texas Revisions to the Dallas-Fort Worth Area Eight-Hour Ozone Attainment Demonstration State Implementation Plan, submitted to EPA May 30, 2007 (TX-242, DFW SIP)","0b00006480254166"
